iter,rf_ns
1181,3121.08
1182,2544.83
1183,6915.01
1184,5372.79
1185,79.94
1186,6575.25
1187,83.27
1188,4933.10
1189,4080.39
1190,5825.79
1191,69.95
1192,83.27
1193,69.95
1194,69.95
1195,66.62
1196,7867.65
1197,103.26
1198,2501.53
1199,2145.12
1200,5019.71
1201,672.85
1202,5279.52
1203,2761.34
1204,76.61
1205,5356.13
1206,3460.83
1207,79.94
1208,2081.83
1209,4566.70
1210,4526.73
1211,7274.75
1212,6615.22
1213,4526.73
1214,76.61
1215,4353.52
1216,166.55
1217,119.91
1218,83.27
1219,7684.45
1220,7561.21
1221,5439.40
1222,2308.33
1223,7284.74
1224,79.94
1225,3240.99
1226,6335.42
1227,269.81
1228,6831.73
1229,616.22
1230,5889.08
1231,1049.24
1232,76.61
1233,9563.09
1234,5539.33
1235,2311.66
1236,2751.35
1237,5409.43
1238,6235.50
1239,266.47
1240,106.59
1241,263.14
1242,6425.36
1243,89.94
1244,6178.87
1245,2831.29
1246,89.94
1247,4906.46
1248,7564.54
1249,2738.02
1250,5895.74
1251,6398.71
1252,4849.83
1253,3890.52
1254,3211.01
1255,1039.25
1256,6765.11
1257,4170.32
1258,7281.41
1259,7741.08
1260,5132.96
1261,109.92
1262,1342.36
1263,4107.03
1264,1825.35
1265,166.55
1266,965.97
1267,3477.49
1268,5299.51
1269,696.16
1270,5192.92
1271,86.60
1272,2481.54
1273,1602.18
1274,3167.71
1275,333.09
1276,93.27
1277,7078.22
1278,5735.86
1279,3380.89
1280,159.88
1281,3840.56
1282,149.89
1283,209.85
1284,89.94
1285,2871.26
1286,5612.61
1287,2554.82
1288,86.60
1289,86.60
1290,6175.54
1291,83.27
1292,83.27
1293,7328.04
1294,83.27
1295,4266.92
1296,2058.51
1297,166.55
1298,169.88
1299,6262.14
1300,4530.06
1301,6798.42
1302,8966.86
1303,413.04
1304,7491.26
1305,3510.80
1306,3644.03
1307,96.60
1308,3697.33
1309,1965.25
1310,5722.53
1311,5769.17
1312,179.87
1313,7697.77
1314,6342.09
1315,4903.13
1316,9726.31
1317,103.26
1318,403.04
1319,9120.08
1320,6798.42
1321,3524.12
1322,7318.05
1323,7464.61
1324,2991.17
1325,9276.63
1326,86.60
1327,206.52
1328,3514.13
1329,3977.13
1330,2794.65
1331,6888.36
1332,1748.74
1333,2964.53
1334,183.20
1335,2051.85
1336,5469.38
1337,5456.06
1338,2844.61
1339,7860.99
1340,193.19
1341,2837.95
1342,129.91
1343,6541.94
1344,599.57
1345,4779.88
1346,2548.16
1347,1632.15
1348,939.32
1349,106.59
1350,6205.52
1351,2171.76
1352,86.60
1353,83.27
1354,4296.90
1355,3024.48
1356,9729.64
1357,5462.72
1358,1812.02
1359,5359.46
1360,5039.69
1361,4473.44
1362,5692.56
1363,4563.37
1364,73.28
1365,3254.32
1366,103.26
1367,2374.95
1368,89.94
1369,3300.95
1370,4563.37
1371,792.76
1372,233.16
1373,4130.35
1374,6348.75
1375,2534.84
1376,4819.85
1377,8493.87
1378,3750.62
1379,596.24
1380,7311.39
1381,79.94
1382,4673.29
1383,173.21
1384,3787.26
1385,79.94
1386,5552.66
1387,2101.82
1388,3717.32
1389,4226.95
1390,4896.46
1391,4133.68
1392,93.27
1393,4936.43
1394,73.28
1395,89.94
1396,5902.40
1397,4936.43
1398,179.87
1399,3630.71
1400,5029.70
1401,76.61
1402,6485.32
1403,3054.46
1404,93.27
1405,3987.12
1406,4819.85
1407,4236.94
1408,6531.95
1409,6761.78
1410,2901.24
1411,4966.41
1412,3507.47
1413,6395.38
1414,4663.30
1415,6195.53
1416,4386.83
1417,4746.57
1418,2031.87
1419,83.27
1420,926.00
1421,4386.83
1422,3587.41
1423,6298.78
1424,116.58
1425,6608.56
1426,126.58
1427,5306.17
1428,86.60
1429,8170.77
1430,1488.92
1431,5819.13
1432,73.28
1433,809.42
1434,3077.78
1435,2235.05
1436,5396.10
1437,2887.91
1438,73.28
1439,3684.01
1440,2271.69
1441,1662.13
1442,4220.29
1443,1785.38
1444,6008.99
1445,3260.98
1446,83.27
1447,7514.57
1448,11738.19
1449,116.58
1450,1638.82
1451,7900.96
1452,3197.69
1453,4719.92
1454,6072.28
1455,416.37
1456,5969.02
1457,5302.84
1458,4300.23
1459,5902.40
1460,2431.58
1461,4473.44
1462,2135.12
1463,3440.85
1464,286.46
1465,4793.20
1466,83.27
1467,9220.01
1468,5269.53
1469,586.24
1470,9473.16
1471,106.59
1472,4716.59
1473,7074.89
1474,2634.76
1475,2781.32
1476,5023.04
1477,6675.18
1478,5539.33
1479,276.47
1480,86.60
1481,8670.40
1482,5699.22
1483,2581.47
1484,1132.52
