iter,rf_ns
1029,1698.77
1030,2611.45
1031,2368.29
1032,1955.25
1033,2438.24
1034,1575.53
1035,1725.42
1036,1768.72
1037,1822.02
1038,2857.94
1039,1595.51
1040,1838.67
1041,1728.75
1042,1785.38
1043,2528.17
1044,1602.18
1045,1998.56
1046,2025.20
1047,2201.74
1048,2228.39
1049,1598.85
1050,2135.12
1051,2155.11
1052,1778.72
1053,2468.22
1054,2081.83
1055,2165.10
1056,1875.31
1057,1988.56
1058,2258.37
1059,1705.43
1060,2098.48
1061,1832.01
1062,1935.27
1063,2221.73
1064,1995.23
1065,1978.57
1066,2045.19
1067,1822.02
1068,2295.01
1069,1838.67
1070,1961.92
1071,1852.00
1072,1981.90
1073,2528.17
1074,1822.02
1075,2081.83
1076,4739.91
1077,3497.47
1078,2991.17
1079,2484.87
1080,1881.97
1081,2658.08
1082,2588.13
1083,2088.49
1084,1915.28
1085,1748.74
1086,2521.51
1087,1678.79
1088,1632.15
1089,2484.87
1090,1878.64
1091,2051.85
1092,1582.19
1093,1948.59
1094,1782.05
1095,1961.92
1096,2211.74
1097,1702.10
1098,1658.80
1099,2048.52
1100,1728.75
1101,2108.48
1102,2011.88
1103,1918.61
1104,1768.72
1105,1748.74
1106,2258.37
1107,1835.34
1108,1765.39
1109,2078.50
1110,1615.50
1111,2008.55
1112,1941.93
1113,1725.42
1114,2278.35
1115,1662.13
1116,2311.66
1117,1812.02
1118,1948.59
1119,2028.53
1120,2031.87
1121,2268.36
1122,1598.85
1123,1898.63
1124,2031.87
1125,2041.86
1126,2191.75
1127,1782.05
1128,1695.44
1129,1938.60
1130,1782.05
1131,1981.90
1132,1578.86
1133,1938.60
1134,1805.36
1135,1868.65
1136,2135.12
1137,1748.74
1138,2061.84
1139,1911.95
1140,1981.90
1141,2155.11
1142,1628.82
1143,1802.03
1144,1915.28
1145,1715.43
1146,2061.84
1147,1595.51
1148,1638.82
1149,2678.07
1150,1848.66
1151,2168.43
1152,1595.51
1153,2135.12
1154,2454.89
1155,1782.05
1156,2438.24
1157,1985.23
1158,2058.51
1159,2441.57
1160,1732.08
1161,2231.72
1162,1678.79
1163,2171.76
1164,2008.55
1165,1585.52
1166,2131.79
1167,1901.96
1168,1855.33
1169,1911.95
1170,1778.72
1171,2318.33
1172,1742.08
1173,1625.49
1174,2544.83
1175,1698.77
1176,2071.84
1177,1915.28
1178,1948.59
1179,1888.64
1180,1968.58
1181,1985.23
1182,2015.21
1183,1628.82
1184,1908.62
1185,1948.59
1186,2108.48
1187,1948.59
1188,1908.62
1189,2261.70
1190,1865.32
1191,2817.96
1192,1785.38
1193,1881.97
1194,2071.84
1195,1768.72
1196,2255.04
1197,1928.61
1198,1628.82
1199,2324.99
1200,1798.70
1201,2008.55
1202,1638.82
1203,2015.21
1204,1895.30
1205,1755.40
1206,2271.69
1207,1985.23
1208,2028.53
1209,1825.35
1210,1685.45
1211,2015.21
1212,1698.77
1213,2008.55
1214,2075.17
1215,1828.68
1216,1985.23
1217,1935.27
1218,1958.59
1219,2205.07
1220,2058.51
1221,1941.93
1222,2041.86
1223,1782.05
1224,1855.33
1225,1645.48
1226,1948.59
1227,1618.83
1228,1678.79
1229,2401.60
1230,1678.79
1231,2085.16
1232,1595.51
1233,1951.92
1234,2341.64
1235,1772.05
1236,2091.82
1237,1805.36
1238,1785.38
1239,1995.23
1240,1858.66
1241,1915.28
1242,1642.15
1243,1675.46
1244,1822.02
1245,1965.25
1246,2591.46
1247,1645.48
1248,3607.39
1249,3137.73
1250,2008.55
1251,2428.25
1252,2018.54
1253,1675.46
1254,2145.12
1255,1825.35
1256,2298.34
1257,1592.18
1258,1832.01
1259,1898.63
1260,1911.95
1261,1961.92
1262,2028.53
1263,1688.78
1264,1628.82
1265,1742.08
1266,1738.74
1267,1848.66
1268,1638.82
1269,2265.03
1270,2231.72
1271,2388.28
1272,2061.84
1273,1951.92
1274,1728.75
1275,2334.98
1276,1951.92
1277,2158.44
1278,1625.49
1279,3407.54
1280,1995.23
1281,1901.96
1282,1918.61
1283,1955.25
1284,1752.07
1285,1928.61
1286,1718.76
1287,2038.53
1288,1918.61
1289,1991.89
1290,1868.65
1291,1941.93
1292,1918.61
1293,1682.12
1294,1718.76
1295,2051.85
1296,1688.78
1297,1955.25
1298,1638.82
1299,1738.74
1300,1772.05
1301,1635.49
1302,2328.32
1303,2078.50
1304,1998.56
1305,2145.12
1306,1635.49
1307,2141.79
1308,2001.89
1309,1655.47
1310,1881.97
1311,1785.38
1312,2524.84
1313,1698.77
1314,1961.92
1315,1818.69
1316,1935.27
1317,2558.15
1318,1905.29
1319,1605.51
1320,2018.54
1321,1808.69
1322,2071.84
1323,1522.23
1324,1945.26
1325,2211.74
1326,2081.83
1327,4649.97
1328,3813.91
1329,2954.53
1330,2871.26
1331,3001.17
1332,2864.60
1333,2731.36
1334,2165.10
1335,2864.60
1336,2501.53
1337,2711.38
1338,2391.61
1339,2255.04
1340,2135.12
1341,2907.90
1342,2228.39
1343,1865.32
1344,1808.69
1345,2937.88
1346,1512.24
1347,1628.82
1348,1488.92
1349,1312.39
1350,1325.71
1351,1332.37
1352,1312.39
1353,1332.37
1354,1292.40
1355,1295.73
1356,1508.91
1357,1312.39
1358,1282.41
1359,1492.26
1360,1205.80
1361,2754.68
1362,3524.12
1363,3274.30
1364,2291.68
1365,2418.25
1366,2148.45
1367,2058.51
1368,2098.48
1369,1941.93
1370,3427.52
1371,2008.55
1372,2344.97
1373,2115.14
1374,1842.00
1375,2125.13
1376,1971.91
1377,1838.67
1378,2288.35
1379,1705.43
1380,2201.74
1381,1845.33
1382,1928.61
1383,2098.48
1384,1658.80
1385,2015.21
1386,1838.67
1387,1742.08
1388,2371.62
1389,1718.76
1390,2195.08
1391,1775.38
1392,1888.64
1393,2031.87
1394,1758.73
1395,2008.55
1396,2434.91
1397,2155.11
1398,2251.71
1399,1658.80
1400,2175.10
1401,1722.09
1402,1645.48
1403,2021.87
1404,2158.44
1405,2138.46
1406,1822.02
1407,1742.08
1408,1861.99
1409,1755.40
1410,2101.82
1411,2228.39
1412,1775.38
1413,2827.96
1414,1718.76
1415,2228.39
1416,2205.07
1417,1765.39
1418,1878.64
1419,1758.73
1420,2168.43
1421,1762.06
1422,1765.39
1423,2394.94
1424,2048.52
1425,2538.17
1426,1951.92
1427,1782.05
1428,2504.86
1429,1878.64
1430,2028.53
1431,1675.46
1432,1868.65
1433,2814.63
1434,1848.66
1435,1955.25
1436,1605.51
1437,1725.42
1438,1908.62
1439,2038.53
1440,1921.95
1441,1732.08
1442,2068.51
1443,2105.15
1444,1815.36
1445,2324.99
1446,1951.92
1447,1782.05
1448,2105.15
1449,1782.05
1450,2175.10
1451,1668.79
1452,1798.70
1453,2145.12
1454,1662.13
1455,2015.21
1456,1715.43
1457,1748.74
1458,1848.66
1459,1645.48
1460,2258.37
