iter,rf_ns
1008,169.88
1009,169.88
1010,186.53
1011,179.87
1012,189.86
1013,156.55
1014,183.20
1015,186.53
1016,156.55
1017,196.52
1018,159.88
1019,206.52
1020,189.86
1021,156.55
1022,193.19
1023,163.22
1024,176.54
1025,176.54
1026,183.20
1027,196.52
1028,156.55
1029,186.53
1030,193.19
1031,186.53
1032,193.19
1033,173.21
1034,169.88
1035,176.54
1036,169.88
1037,183.20
1038,193.19
1039,186.53
1040,183.20
1041,169.88
1042,183.20
1043,199.86
1044,173.21
1045,183.20
1046,186.53
1047,193.19
1048,156.55
1049,186.53
1050,193.19
1051,169.88
1052,183.20
1053,153.22
1054,199.86
1055,173.21
1056,173.21
1057,183.20
1058,163.22
1059,166.55
1060,186.53
1061,176.54
1062,199.86
1063,176.54
1064,183.20
1065,186.53
1066,153.22
1067,199.86
1068,169.88
1069,186.53
1070,186.53
1071,183.20
1072,193.19
1073,199.86
1074,169.88
1075,173.21
1076,323.10
1077,246.49
1078,189.86
1079,203.19
1080,179.87
1081,209.85
1082,199.86
1083,176.54
1084,173.21
1085,186.53
1086,199.86
1087,173.21
1088,173.21
1089,169.88
1090,179.87
1091,159.88
1092,179.87
1093,186.53
1094,153.22
1095,196.52
1096,159.88
1097,179.87
1098,189.86
1099,173.21
1100,186.53
1101,163.22
1102,173.21
1103,169.88
1104,173.21
1105,186.53
1106,156.55
1107,189.86
1108,186.53
1109,159.88
1110,199.86
1111,169.88
1112,196.52
1113,183.20
1114,163.22
1115,183.20
1116,196.52
1117,186.53
1118,193.19
1119,173.21
1120,193.19
1121,159.88
1122,186.53
1123,199.86
1124,193.19
1125,193.19
1126,173.21
1127,176.54
1128,166.55
1129,176.54
1130,183.20
1131,156.55
1132,183.20
1133,189.86
1134,169.88
1135,243.16
1136,169.88
1137,169.88
1138,173.21
1139,173.21
1140,183.20
1141,159.88
1142,186.53
1143,183.20
1144,166.55
1145,183.20
1146,163.22
1147,173.21
1148,169.88
1149,176.54
1150,186.53
1151,163.22
1152,176.54
1153,206.52
1154,179.87
1155,213.18
1156,173.21
1157,196.52
1158,213.18
1159,186.53
1160,193.19
1161,163.22
1162,183.20
1163,186.53
1164,163.22
1165,183.20
1166,156.55
1167,226.50
1168,179.87
1169,159.88
1170,196.52
1171,173.21
1172,186.53
1173,186.53
1174,223.17
1175,199.86
1176,169.88
1177,193.19
1178,173.21
1179,169.88
1180,196.52
1181,169.88
1182,209.85
1183,169.88
1184,173.21
1185,183.20
1186,173.21
1187,193.19
1188,183.20
1189,183.20
1190,213.18
1191,213.18
1192,173.21
1193,176.54
1194,193.19
1195,183.20
1196,173.21
1197,189.86
1198,169.88
1199,173.21
1200,189.86
1201,173.21
1202,173.21
1203,169.88
1204,176.54
1205,199.86
1206,169.88
1207,193.19
1208,173.21
1209,166.55
1210,183.20
1211,169.88
1212,169.88
1213,173.21
1214,179.87
1215,199.86
1216,173.21
1217,199.86
1218,199.86
1219,173.21
1220,193.19
1221,173.21
1222,203.19
1223,386.39
1224,179.87
1225,203.19
1226,166.55
1227,169.88
1228,173.21
1229,169.88
1230,183.20
1231,153.22
1232,183.20
1233,209.85
1234,186.53
1235,179.87
1236,169.88
1237,183.20
1238,166.55
1239,169.88
1240,219.84
1241,169.88
1242,173.21
1243,173.21
1244,173.21
1245,193.19
1246,206.52
1247,169.88
1248,369.73
1249,306.45
1250,179.87
1251,169.88
1252,196.52
1253,183.20
1254,179.87
1255,199.86
1256,176.54
1257,173.21
1258,176.54
1259,166.55
1260,186.53
1261,163.22
1262,173.21
1263,186.53
1264,183.20
1265,156.55
1266,193.19
1267,159.88
1268,183.20
1269,199.86
1270,186.53
1271,183.20
1272,173.21
1273,196.52
1274,199.86
1275,183.20
1276,183.20
1277,173.21
1278,176.54
1279,279.80
1280,173.21
1281,186.53
1282,169.88
1283,199.86
